"","text","retweet_count","favorite_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","photo","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"102","We're #hiring! Read about our latest #job opening here: Traffic Manager - https://t.co/CichXPYrTc #Art #CityOfIndustry, CA #CareerArc",0,0,FALSE,FALSE,"971564613207711744",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:49 +0000 2018",NA,NA,"en",145,FALSE,"Los Angeles, CA","22864655","Follow this account for geo-targeted Art/Design job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",TRUE,"Thu Mar 05 02:10:37 +0000 2009",686,681,0,FALSE,"http://www.careerarc.com/job-seeker","Art/Design Jobs - LA","Eastern Time (US & Canada)","en",-18000,234,"tmj_lax_art",FALSE,"US","United States","admin","California, USA",NA,NA,37.2691755,-119.3066075,34.0197335,-117.9586754,"http://bit.ly/2GLn680","https://t.co/CichXPYrTc"
"103","This #job might be a great fit for you: Multifamily Project Manager - https://t.co/4dJtPbMugt #BusinessMgmt #Phoenix, AZ #Hiring",0,0,FALSE,FALSE,"971564613165752322",NA,"<a href=""http://www.tweetmyjobs.com"" rel=""nofollow"">TweetMyJOBS</a>",FALSE,"Thu Mar 08 01:53:49 +0000 2018",NA,NA,"en",1343,FALSE,"USA","28447324","A #jobboard with 1000s of #jobs across the #USA in #Engineering #Manufacturing #IT #HealthCare #Science #Sales and every #career between. Find a #newjob today!",TRUE,"Thu Apr 02 23:30:47 +0000 2009",1381,32356,1912,FALSE,"http://www.cameroncraig.com","Cameron Craig Group","Eastern Time (US & Canada)","en",-18000,34462,"cameroncraig",FALSE,"US","United States","city","Phoenix, AZ",NA,NA,33.5528625,-112.1246765,33.4483771,-112.0740373,"https://www.careerarc.com/job-listing/cameron-craig-group-jobs-multifamily-project-manager-25237340?campaign_id=16832&src=1&utm_campaign=TW01&utm_medium=TW&utm_source=JC","https://t.co/4dJtPbMugt"
"104","Luna @ Furry Guys Resort https://t.co/EgAbPkfNDc",0,0,FALSE,FALSE,"971564614474436610",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:49 +0000 2018",NA,NA,"en",0,FALSE,"Frisco, TX","491727752","Furry Guys Pet Sitting offer Professional Pet Sitting, Dog Walking, In-Home Boarding, Pooper Scoopers, Pet Taxi, Overnights, and much more!",TRUE,"Mon Feb 13 23:28:06 +0000 2012",7534,113,2,FALSE,"http://www.thefurryguys.com","FurryGuysPetSitters","Central Time (US & Canada)","en",-21600,143,"FurryGuys",FALSE,"US","United States","city","Frisco, TX",NA,NA,33.1501395,-96.835249,33.14872,-96.8214,"https://www.instagram.com/p/BgC2SwxnaZg/","https://t.co/EgAbPkfNDc"
"105","Really cool to Robert Irwin's architectural drawings and plans (some unrealized) for ""From Dawn… https://t.co/mkQRsGV6YK",0,0,FALSE,FALSE,"971564614919041029",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:49 +0000 2018",NA,NA,"en",18,FALSE,"Albuquerque, NM","485783630","Dolphin in",TRUE,"Tue Feb 07 15:35:53 +0000 2012",962,106,404,FALSE,"http://www.erinfussell.com","Erin Fussell","America/Denver","en",-25200,231,"ErinFussell",FALSE,"US","United States","city","Long Beach, CA",NA,NA,33.8091715,-118.1567105,33.77680619,-118.11220758,"https://www.instagram.com/p/BgC2SnID0gY/","https://t.co/mkQRsGV6YK"
"106","Had a great couple days hanging with @lukewademusic this week. Check out his music if you… https://t.co/HM0Q6Ds4Pt",0,0,FALSE,FALSE,"971564615791411202",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:49 +0000 2018",NA,NA,"en",21,FALSE,"Los Angeles, CA","278375415","Los Angeles, CA -Singer/Songwriter-Warner Chappell- http://Facebook.com/connorpledgermusic- http://Youtube.com/connorpledger",TRUE,"Thu Apr 07 04:40:23 +0000 2011",2235,3354,1412,FALSE,"http://www.ConnorPledger.Com/store","Connor Pledger","Eastern Time (US & Canada)","en",-18000,2483,"ConnorPledger",FALSE,"US","United States","city","Big Bear Lake, CA",NA,NA,34.2432505,-116.9025825,34.24138889,-116.90333333,"https://www.instagram.com/p/BgC2SxUn-5a/","https://t.co/HM0Q6Ds4Pt"
"107","Whoa!  Fantastic!  #ItsFiveOClockSomewhere #BeerThirty #TapTakeOver - Drinking a Half Hitch by @CruxBrew at… https://t.co/H528pbLpGl",0,0,FALSE,TRUE,"971564616542244865",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",FALSE,"Thu Mar 08 01:53:50 +0000 2018",NA,NA,"en",18,FALSE,"Vancouver, WA","715666065506770944","Family Man Who Enjoys Craft Beer, Sports, Craft Beer, Movies, Craft Beer, Family Vacationing, Craft Beer, Good Food and...oh yeah, Craft Beer!",TRUE,"Thu Mar 31 22:24:21 +0000 2016",1105,384,725,FALSE,NA,"5 O'clock Somewhere",NA,"en",NA,970,"craftbrewdaddy",FALSE,"US","United States","city","Vancouver, WA",NA,NA,45.630589,-122.5889745,45.6362,-122.508,"https://twitter.com/i/web/status/971564616542244865","https://t.co/H528pbLpGl"
"108","Hmmmm. Interesting find from today. @ Corsicana, Texas https://t.co/jwL5vQxrKW",0,0,FALSE,FALSE,"971564618463117313",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:50 +0000 2018",NA,NA,"en",180,FALSE,"Oklahoma/Texas","10338502","Assoc. Professor, Aspiring Author, Letterer, Doodler, Sketchnoter, Avid Reader, Married, Owner of dog. Author of Sci Fi on the Fly and Sketchnoting in School",TRUE,"Sat Nov 17 19:03:16 +0000 2007",31915,3139,1631,FALSE,"http://www.karinsbooknook.com","KarinLibrarian","Central Time (US & Canada)","en",-21600,1662,"kperry",FALSE,"US","United States","city","Corsicana, TX",NA,NA,32.092979,-96.4765385,32.0925,-96.4694,"https://www.instagram.com/p/BgC2SsGBqJD/","https://t.co/jwL5vQxrKW"
"109","Thursday Dj Neva at Daylight
Go to https://t.co/B0kSl11JWN or Text… https://t.co/3neTvKyq16",0,0,FALSE,FALSE,"971564620996628480",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:51 +0000 2018",NA,NA,"en",6,FALSE,"Las Vegas, NV","224900139","we are a promotion company in the Chicagoland & Las Vegas area for more info please go to http://www.guestlistlasvegas.com check it out",TRUE,"Fri Dec 10 04:27:57 +0000 2010",11000,360,4,FALSE,"http://www.guestlistlasvegas.com","Twisted Concepts Inc","Central Time (US & Canada)","en",-21600,543,"twstdcncptsinc",FALSE,"US","United States","city","Paradise, NV",NA,NA,36.0609645,-115.135165,36.09304337,-115.1771665,"http://guestlistlasvegas.com/daylight-mandalay-bay/","https://t.co/B0kSl11JWN"
"110","Hey I’m playing a game called HQ Trivia. You should play too. Use my code 'la2oz' to sign up https://t.co/3Dun1aZVdv",0,0,FALSE,FALSE,"971564621353181194",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",FALSE,"Thu Mar 08 01:53:51 +0000 2018",NA,NA,"en",20,FALSE,"Kansas City","27796690","Entrepreneur,Car Sales,and Avid Game Show Contestant",TRUE,"Tue Mar 31 02:49:11 +0000 2009",2896,208,23,FALSE,NA,"Rick Zapata","Central Time (US & Canada)","en",-21600,651,"LA2OZ",FALSE,"US","United States","city","Houston Lake, MO",NA,NA,39.1927175,-94.6216215,39.17117117,-94.59162887,"https://get.hqtrivia.com","https://t.co/3Dun1aZVdv"
"111","Are your lights on? - Drinking a Moonlight Drive by @SouthboundBrews @ The Man Shed  — https://t.co/qjNrQYNSze",0,0,FALSE,FALSE,"971564624997908480",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",FALSE,"Thu Mar 08 01:53:52 +0000 2018",NA,NA,"en",16,FALSE,"Everywhere","2440919266","Barley Road is devoted to good beer and good people.  We travel the barley and hops highway in search of great brews. Follow us on Twitter.",TRUE,"Thu Mar 27 23:27:02 +0000 2014",10367,85,826,FALSE,"http://www.barleyroad.com","Barley Road","Eastern Time (US & Canada)","en",-18000,61,"BarleyRoad",FALSE,"US","United States","admin","Pennsylvania, USA",NA,NA,41.1179365,-77.604684,39.8278,-77.6714,"http://untp.beer/s/c569950121","https://t.co/qjNrQYNSze"
"112","Drinking a She'Brew (2017) by @ShmaltzBrewing @ Stonecrest Ale House — https://t.co/BbUa7UPHJ3 #photo",0,0,FALSE,FALSE,"971564625002160130",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",FALSE,"Thu Mar 08 01:53:52 +0000 2018",NA,NA,"en",25,FALSE,"Missouri, USA","239545533","Former XFL QB. Heir to the throne of Liechtenstein. Inventor of electricity. Recovering liar.",TRUE,"Mon Jan 17 21:42:53 +0000 2011",44050,579,5175,FALSE,NA,"S. T.","Eastern Time (US & Canada)","en",-18000,1380,"catbacker77",FALSE,"US","United States","admin","Missouri, USA",NA,NA,38.3045585,-92.4367735,38.9333,-92.4057,"http://untp.beer/s/c569950029","https://t.co/BbUa7UPHJ3"
"113","maridiaz_13's photo https://t.co/mVsBDl0l6d",0,0,FALSE,FALSE,"971564625207623680",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",FALSE,"Thu Mar 08 01:53:52 +0000 2018",NA,NA,"en",0,FALSE,"Massachusetts, USA","3096175360","| Football Player #3 | Wake up to be great | Class of 2020 | God 1st | Blessed | Motivated to get better |",TRUE,"Thu Mar 19 06:33:58 +0000 2015",13,77,42,FALSE,NA,"Elian Jerez",NA,"en",NA,89,"elian978",FALSE,"US","United States","city","Lowell, MA",NA,NA,42.636248,-71.326858,42.658923,-71.314659,"https://instagram.com/p/BgC11Iplqoz/","https://t.co/mVsBDl0l6d"
"114","“We’ve been tested. It’s a shame we gotta be beautiful AND gangsta. That’s what discernment… https://t.co/QShFypp50d",0,0,FALSE,FALSE,"971564627174699008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:52 +0000 2018",NA,NA,"en",35,FALSE,"St. Louis","104082596","I make noise.",TRUE,"Tue Jan 12 05:46:19 +0000 2010",16304,738,37,FALSE,"http://AGSTL.net","Andrew Gibson","Central Time (US & Canada)","en",-21600,1177,"AGstl",FALSE,"US","United States","city","St Louis, MO",NA,NA,38.653771,-90.247824,38.65496996,-90.25211974,"https://www.instagram.com/p/BgC2Sr0h57l/","https://t.co/QShFypp50d"
"115","Filming I think better call Saul @ Albuquerque Civic Plaza https://t.co/5LOd74dUPE",0,0,FALSE,FALSE,"971564630681190401",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:53 +0000 2018",NA,NA,"en",0,FALSE,"Albuquerque, NM United States","712081360404414464","Homeless in downtown Albuquerque, nm",TRUE,"Tue Mar 22 01:00:00 +0000 2016",836,78,73,FALSE,"http://plus.google.com/112287073205794840843","Patrick Maniscalco","Mountain Time (US & Canada)","en",-25200,964,"patrickwm79",FALSE,"US","United States","city","Albuquerque, NM",NA,NA,35.1170025,-106.632718,35.08765244,-106.65041266,"https://www.instagram.com/p/BgC2TJ1nAtp/","https://t.co/5LOd74dUPE"
"116","I'm at Green Trails Church - United Methodist - @umcgreentrails1 in Chesterfield, MO https://t.co/hylYsdsjeE",0,0,FALSE,FALSE,"971564632291889154",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",FALSE,"Thu Mar 08 01:53:53 +0000 2018",NA,NA,"en",7,FALSE,"Here (usually)","46640762",NA,TRUE,"Fri Jun 12 12:30:19 +0000 2009",2003,134,1785,FALSE,NA,"Bill Fenlon",NA,"en",NA,567,"mizzou1307",FALSE,"US","United States","city","Chesterfield, MO",NA,NA,38.651687,-90.5812485,38.66518378,-90.51831929,"https://www.swarmapp.com/c/3ll5UYBbL1B","https://t.co/hylYsdsjeE"
"117","#AreYouNotEntertained #SylusDiCoach #ProudGuyanese… https://t.co/x07sT4EHBZ",0,0,FALSE,FALSE,"971564635261489153",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:54 +0000 2018",NA,NA,"und",13,FALSE,"Grand Island, NY","369958186","International Party Host, Club Owner, Post Grad Student, Full Time Father",TRUE,"Thu Sep 08 07:04:08 +0000 2011",9502,793,20,FALSE,"http://SylusDiCoach.com","Sylus DiCoach","Eastern Time (US & Canada)","en",-18000,1733,"SylusDiCoach",FALSE,"US","United States","city","North Tonawanda, NY",NA,NA,43.0755705,-78.88398,43.08718,-78.88934,"https://www.instagram.com/p/BgC2TA-Fn9JBXard8aZQO_Ol1j2wtZ2EUeRBZg0/","https://t.co/x07sT4EHBZ"
"118","change in latitude, change in attitude <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> @ Destin, Florida https://t.co/4CjNCScqgl",0,0,FALSE,FALSE,"971564637098577922",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:54 +0000 2018",NA,NA,"fr",1,FALSE,"FC","787474814","OUWBB '20 • Proverbs 31:30 • sc: kellypayne98",TRUE,"Tue Aug 28 17:29:46 +0000 2012",10143,1432,11788,FALSE,NA,"Kelly Payne",NA,"en",NA,829,"kellypayne2010",FALSE,"US","United States","city","Destin, FL",NA,NA,30.398178,-86.4564905,30.3934,-86.4753,"https://www.instagram.com/p/BgC2TeSlTi9lVAotW75Sz4Okt1lhEtOQkEE9iI0/","https://t.co/4CjNCScqgl"
"119","Anaheim: 5:54pm: sunset",0,0,FALSE,FALSE,"971564638977470464",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:53:55 +0000 2018",NA,NA,"en",10,FALSE,"Anaheim, CA","110877540","Weather updates, forecast, warnings and information for Anaheim, CA. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Wed Feb 03 02:12:31 +0000 2010",34297,157,0,FALSE,NA,"Anaheim Weather","Alaska","en",-32400,3,"_AnaheimCA",FALSE,"US","United States","city","Anaheim, CA",NA,NA,33.842863,-117.851089,33.83,-117.92,NA,NA
"120","In almost everything that touches our everyday life on earth, God is… https://t.co/s8cyQxBrKg",0,0,FALSE,FALSE,"971564640986632193",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:55 +0000 2018",NA,NA,"en",0,FALSE,"West Virginia","239138891","If by one action, one kind word, one hug, one tear, or one life, I can make a difference, I will do that and more.",TRUE,"Sun Jan 16 22:38:54 +0000 2011",1940,48,244,FALSE,NA,"Sarah","Eastern Time (US & Canada)","en",-18000,115,"Sunny_SarLiz",FALSE,"US","United States","admin","West Virginia, USA",NA,NA,38.9201425,-80.1818345,38.4986,-80.0542,"https://www.instagram.com/p/BgC2TDYl-Q5IvDwEaoXjfzveKyKl9BFaqkUSBQ0/","https://t.co/s8cyQxBrKg"
"121","Beautiful view from our house of the sun going down over the Pacific Ocean. @ San Francisco,… https://t.co/X4dguWzKh9",0,0,FALSE,FALSE,"971564644321001473",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:56 +0000 2018",NA,NA,"en",8,FALSE,NA,"24275241",NA,TRUE,"Fri Mar 13 22:58:24 +0000 2009",1514,43,8,FALSE,NA,"Ron Hanhy",NA,"en",NA,74,"RonHanhy",FALSE,"US","United States","city","San Francisco, CA",NA,NA,37.7706565,-122.4359785,37.775,-122.418,"https://www.instagram.com/p/BgC2TU3n5tA/","https://t.co/X4dguWzKh9"
"122","Just in!!!
Johnny Drum Private Stock. Kentucky Vintage. Pure Kentucky. Rowan’s Creek. J.Rieger… https://t.co/yRZqrFtCy9",0,0,FALSE,FALSE,"971564645457842176",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:56 +0000 2018",NA,NA,"en",10,FALSE,"Austin, Texas","270665515","Family owned local Austin business since 1999. Beer, wine, spirits,Cigar,Bourbon",TRUE,"Wed Mar 23 01:25:52 +0000 2011",1010,209,2,FALSE,"http://www.oakliquorcabinet.com","Oak Liquor Cabinet","Central Time (US & Canada)","en",-21600,5,"RajuOakLiquor",FALSE,"US","United States","city","Austin, TX",NA,NA,30.3233455,-97.754724,30.43078736,-97.7640969,"https://www.instagram.com/p/BgC2TWyHxCQ/","https://t.co/yRZqrFtCy9"
"123","Yes, there are still good men out there. #goodguys #theydoexist… https://t.co/B6sYOd2JLc",0,0,FALSE,FALSE,"971564646472867840",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:57 +0000 2018",NA,NA,"en",12,FALSE,"Raleigh, NC","75147904","Always a Momma, Auntie, Friend & now an #Empowerment & #Relationship #Coach #divorce #startingalloveragain #datingadvice #empoweringwomen Instagram denised37",TRUE,"Thu Sep 17 23:44:37 +0000 2009",817,611,134,FALSE,"http://www.denisedominguez.com","Denise Dominguez","Eastern Time (US & Canada)","en",-18000,2090,"denised000",FALSE,"US","United States","city","St Augustine, FL",NA,NA,29.898454,-81.3056535,29.8944,-81.3147,"https://www.instagram.com/p/BgC2TdFHe0NSuvApfJgpN3ulxTB-n8OTu3cxYk0/","https://t.co/B6sYOd2JLc"
"124","#NOWPLAYING #SupaLiveRadio @djsupacool405 @power103.5_ocity <ed><U+00A0><U+00BD><ed><U+00B3><U+00BB> #OKC chipmunq @hittab405… https://t.co/AqZ7wIfY7o",0,0,FALSE,FALSE,"971564647517229057",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:57 +0000 2018",NA,NA,"en",48,FALSE,"OKC,OK","837741770","WHO DOES HE THINK HE IS?? ONLY 1 WAY 2 FIND OUT!! FOLLOW ME CLOSELY @DuceKdiggitty #SoundCloud #Instagram #facebook #Snapchat #Twitter",TRUE,"Fri Sep 21 12:59:11 +0000 2012",9310,572,427,FALSE,NA,"ducekdiggitty",NA,"en",NA,1113,"ducekdiggitty",FALSE,"US","United States","city","Oklahoma City, OK",NA,NA,35.4828435,-97.552161,35.49279,-97.48414,"https://www.instagram.com/p/BfJcWZKhUl9/","https://t.co/AqZ7wIfY7o"
"125","You know the women who are so pretty on the inside that it shines through the outside…… https://t.co/JCgDsyWAby",0,0,FALSE,FALSE,"971564648653901824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:57 +0000 2018",NA,NA,"en",681,TRUE,"New York City","404532969","Certified Broadcast Meteorologist Ch. 7 Eyewitness News WABC-TV NYC Follow me on SnapChat @amyfreezetv",TRUE,"Fri Nov 04 01:59:19 +0000 2011",22292,106834,10715,FALSE,"http://www.abc7ny.com","Amy Freeze","Central Time (US & Canada)","en",-21600,31952,"AmyFreeze7",FALSE,"US","United States","city","Manhattan, NY",NA,NA,40.780709,-73.9685415,40.77335,-73.98071,"https://www.instagram.com/p/BgC2Te_BNkl/","https://t.co/JCgDsyWAby"
"126","The face of pure joy when you eat Peter Piper Pizza!!! Lol. There’s… https://t.co/b5uQ8mhFZS",0,0,FALSE,FALSE,"971564652554588161",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:58 +0000 2018",NA,NA,"en",2,FALSE,"El Paso, TX","27083722","Let light shine out of the darkness 2Cor4:6 Don't say the skys the limit when there are footprints on the moon. Shoot for the moon & you'll land among the stars",TRUE,"Fri Mar 27 20:02:21 +0000 2009",7479,199,653,FALSE,NA,"Ricardo Herrera",NA,"en",NA,2598,"moonstar2186",FALSE,"US","United States","city","El Paso, TX",NA,NA,31.793368,-106.4174305,31.72935,-106.312425,"https://www.instagram.com/p/BgC2TqGlND-ibE65iWYX2et1E2ZwX3GjQsM2240/","https://t.co/b5uQ8mhFZS"
"127","Just posted a photo @ Fresno, California https://t.co/OVcAKaM40d",0,0,FALSE,FALSE,"971564654207094785",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:59 +0000 2018",NA,NA,"en",0,FALSE,"ÜT: 36.774242,-119.853457","35385081","my name is christina im 31yrs old and have 3 kids;2 boys and 1 girl. I have been married for 11 yrs. follow me on IG CAlfaro86 or snap me at CAlfaro86",TRUE,"Sun Apr 26 03:01:53 +0000 2009",4204,105,45,FALSE,NA,"Christina Alfaro","Pacific Time (US & Canada)","en",-28800,191,"CAlfaro86",FALSE,"US","United States","city","Fresno, CA",NA,NA,36.786042,-119.7824645,36.7478,-119.772,"https://www.instagram.com/p/BgBqvtDj4vMZRPKple48uLTbdjNWgI8YozDf640/","https://t.co/OVcAKaM40d"
"128","temperature down 43°F -&gt; 34°F
humidity up 41% -&gt; 59%
wind 10mph -&gt; 8mph",0,0,FALSE,FALSE,"971564654781607936",NA,"<a href=""http://twitter.com/USACities/cities"" rel=""nofollow"">Cities</a>",FALSE,"Thu Mar 08 01:53:59 +0000 2018",NA,NA,"en",20,FALSE,"Springfield, MO","159575846","Weather updates, forecast, warnings and information for Springfield, MO. Sources: http://OpenWeatherMap.org, NOAA, USGS.",TRUE,"Fri Jun 25 19:30:16 +0000 2010",28639,354,0,FALSE,NA,"Springfield Weather","Pacific Time (US & Canada)","en",-28800,8,"_SpringfieldMO",FALSE,"US","United States","admin","Missouri, USA",NA,NA,38.3045585,-92.4367735,37.21,-93.29,NA,NA
"129","Dog!  #murphy #cockapoo @ Casa De Don https://t.co/iqZk3ptpB9",0,0,FALSE,FALSE,"971564655284924416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:59 +0000 2018",NA,NA,"en",3,FALSE,"Byram Township, NJ","16071539","Mother of 2 incredible people. Both Type 1 Diabetics. Full time IBMer.",TRUE,"Sun Aug 31 22:19:10 +0000 2008",5300,186,843,FALSE,NA,"Donna Griff","Quito","en",-18000,339,"donnagriff",FALSE,"US","United States","city","Lockwood, NJ",NA,NA,40.9227,-74.714307,40.93046766,-74.700876,"https://www.instagram.com/p/BgC2TwOlcnxe7RXbQ2M9ufiwq3DlltLaHrbjf40/","https://t.co/iqZk3ptpB9"
"130","Bittersweet receiving this in the mail as it will probably be the… https://t.co/WHFeSk8rgM",0,0,FALSE,FALSE,"971564655863783424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",FALSE,"Thu Mar 08 01:53:59 +0000 2018",NA,NA,"en",0,FALSE,"Brooklyn, NY","244982378","World traveling Buddhist. Vice President local 3621 FDNY EMS officers union.",TRUE,"Sun Jan 30 16:02:41 +0000 2011",723,23,699,FALSE,NA,"Anthony Almojera",NA,"en",NA,231,"AnthonyAlmojera",FALSE,"US","United States","city","Brooklyn, NY",NA,NA,40.655138,-73.9487755,40.65,-73.95,"https://www.instagram.com/p/BgC2T3EgAliOgztIA96zL9kDMf3NfIAEI3BKDA0/","https://t.co/WHFeSk8rgM"
